Date,Open,High,Low
20150423,1648.0,1666.5,1648.0,1662.5,1,
20150424,1696.5,1697.5,1688.5,1689.5,1,
20150427,1712.0,1716.0,1707.5,1711.0,1,
20150428,1707.0,1707.5,1696.5,1697.5,1,
20150429,1683.0,1687.5,1675.5,1680.5,1,
20150430,1663.0,1663.0,1649.5,1649.5,1,
20150501,1653.5,1666.5,1653.5,1664.5,1,
20150504,1664.0,1667.5,1663.5,1663.5,1,
20150505,1662.5,1663.5,1651.5,1652.5,1,
20150506,1661.0,1663.0,1645.5,1649.5,1,
20150507,1630.0,1645.5,1626.0,1645.5,1,
20150508,1649.0,1658.5,1649.0,1652.5,1,
20150511,1643.5,1647.5,1635.0,1635.0,1,
20150512,1635.0,1638.0,1631.0,1634.0,1,
20150513,1653.0,1658.5,1649.5,1651.5,1,
20150514,1638.5,1645.0,1637.0,1642.0,1,
20150515,1637.0,1648.0,1635.5,1648.0,1,
20150518,1647.0,1649.0,1642.0,1644.0,1,
20150519,1662.0,1669.0,1662.0,1669.0,1,
20150520,1650.5,1660.5,1647.0,1655.5,1,
20150521,1637.5,1647.5,1636.0,1646.5,1,
20150522,1651.0,1654.5,1648.5,1650.5,1,
20150526,1655.5,1656.5,1635.5,1642.5,1,
20150527,1651.0,1669.5,1648.5,1668.5,1,
20150528,1662.5,1663.5,1655.5,1660.5,1,
20150529,1647.0,1647.5,1640.5,1640.5,1,
20150601,1623.0,1624.5,1615.5,1624.5,1,
20150602,1622.0,1631.5,1618.5,1623.5,1,
20150603,1617.0,1622.5,1612.5,1621.5,1,
20150604,1573.0,1576.0,1563.0,1565.0,1,
20150605,1557.5,1563.0,1554.0,1556.0,1,
20150608,1563.0,1566.0,1559.0,1560.0,1,
20150609,1552.5,1553.5,1540.0,1541.0,1,
20150610,1569.5,1588.0,1569.5,1582.0,1,
20150611,1576.5,1579.0,1571.0,1571.0,1,
20150612,1574.0,1576.0,1570.0,1576.0,1,
20150615,1562.0,1572.0,1561.0,1572.0,1,
20150616,1565.5,1571.0,1563.0,1568.0,1,
20150617,1562.0,1578.5,1555.5,1570.5,1,
20150618,1582.0,1592.0,1579.5,1584.5,1,
20150619,1581.0,1587.5,1576.5,1576.5,1,
20150626,1609.5,1609.5,1606.5,1608.5,1,
20150629,1583.0,1585.5,1568.5,1568.5,1,
20150630,1594.0,1596.5,1579.5,1582.5,1,
20150701,1613.0,1616.5,1600.5,1606.5,1,
20150702,1606.5,1611.5,1601.5,1604.5,1,
20150706,1585.0,1596.5,1581.5,1586.5,1,
20150707,1580.0,1581.5,1562.0,1577.5,1,
20150708,1527.0,1529.0,1509.0,1511.0,1,
20150709,1524.0,1532.0,1508.0,1508.0,1,
20150710,1527.5,1537.0,1526.0,1532.0,1,
20150713,1548.5,1556.5,1548.5,1555.5,1,
20150714,1546.0,1554.5,1544.5,1553.5,1,
20150715,1549.5,1551.5,1540.5,1543.5,1,
20150716,1546.0,1556.5,1540.5,1555.5,1,
20150717,1552.5,1554.5,1548.5,1554.5,1,
20150720,1537.0,1547.5,1535.5,1543.5,1,
20150721,1554.5,1555.0,1545.5,1545.5,1,
20150722,1521.5,1523.5,1512.5,1514.5,1,
20150723,1502.0,1507.5,1498.5,1499.5,1,
20150724,1483.0,1485.5,1467.5,1473.5,1,
20150727,1450.35,1453.35,1440.3,1445.3,1,
20150728,1456.8000000000002,1466.3000000000002,1455.3000000000002,1466.3000000000002,1,
20150729,1452.25,1473.35,1451.25,1472.35,1,
20150730,1472.8000000000002,1481.35,1466.3000000000002,1480.35,1,
20150731,1478.3,1481.3,1466.3000000000002,1474.25,1,
20150803,1448.15,1451.15,1438.1,1444.1,1,
20150804,1451.6,1455.15,1438.1,1441.1,1,
20150805,1453.6,1458.1,1448.1,1450.1,1,
20150806,1428.5,1430.0,1420.0,1424.0,1,
20150807,1420.5,1424.0,1416.9499999999998,1417.9499999999998,1,
20150810,1430.4,1452.95,1429.9,1450.95,1,
20150811,1396.35,1397.8,1382.75,1391.75,1,
20150812,1370.2,1374.7,1364.65,1370.7,1,
20150813,1371.7,1380.7,1368.65,1371.7,1,
20150814,1375.2,1378.2,1372.65,1377.7,1,
20150817,1345.05,1359.5500000000002,1341.55,1358.5500000000002,1,
20150818,1334.5,1337.5,1326.45,1328.45,1,
20150819,1310.4,1316.4,1293.35,1307.4,1,
20150820,1300.85,1303.35,1294.35,1298.35,1,
20150821,1266.75,1275.25,1246.1999999999998,1247.1999999999998,1,
20150824,1165.95,1244.1,1145.9499999999998,1201.0,1,
20150825,1296.75,1299.25,1247.1,1248.1,1,
20150826,1276.65,1296.2,1260.1,1292.2,1,
20150827,1310.6999999999998,1338.25,1309.1999999999998,1337.25,1,
20150828,1332.7,1337.2,1328.2,1334.2,1,
20150831,1332.6,1340.15,1324.15,1338.15,1,
20150901,1306.0500000000002,1313.1,1293.0500000000002,1299.0500000000002,1,
20150902,1318.05,1327.1,1317.05,1325.05,1,
20150903,1335.55,1346.1,1328.05,1331.1,1,
20150904,1306.0,1309.0,1288.0,1297.9499999999998,1,
20150908,1334.0,1339.05,1327.0,1339.0,1,
20150909,1385.55,1388.05,1355.0,1357.0,1,
20150910,1357.0,1371.0500000000002,1349.0,1366.0500000000002,1,
20150911,1361.5,1365.9499999999998,1358.0,1365.9499999999998,1,
20150914,1362.4,1364.9499999999998,1358.9,1363.9,1,
20150915,1356.4,1374.9,1353.4,1371.9,1,
20150916,1386.9,1398.9,1386.9,1392.9,1,
20150917,1398.4,1435.95,1396.9,1406.9,1,
20150918,1390.85,1396.9,1378.85,1381.85,1,
20150921,1364.7,1367.7,1357.75,1364.75,1,
20150922,1330.15,1337.65,1327.65,1334.65,1,
20150923,1330.15,1337.65,1326.65,1328.65,1,
20150924,1302.1,1308.55,1288.5,1305.55,1,
20150925,1321.5500000000002,1323.5500000000002,1302.55,1305.55,1,
20150928,1297.45,1297.45,1271.45,1276.4,1,
20150929,1276.9,1285.4,1266.35,1282.4,1,
20150930,1314.4,1320.4499999999998,1306.4,1318.4,1,
20151001,1346.95,1348.45,1335.4,1346.45,1,
20151002,1324.85,1360.45,1322.4,1360.45,1,
20151005,1372.9,1390.35,1371.4,1389.35,1,
20151006,1376.85,1384.35,1372.3,1376.3,1,
20151007,1409.35,1417.35,1401.3000000000002,1410.35,1,
20151008,1395.8000000000002,1413.35,1395.3000000000002,1410.35,1,
20151009,1425.8,1440.35,1416.3,1419.3,1,
20151012,1420.75,1421.25,1414.25,1414.25,1,
20151013,1400.6999999999998,1412.15,1399.1999999999998,1400.1999999999998,1,
20151014,1404.15,1414.15,1399.1,1408.15,1,
20151015,1442.15,1444.15,1431.15,1439.15,1,
20151016,1430.6,1443.15,1428.1,1440.15,1,
20151019,1424.55,1428.0,1421.05,1425.05,1,
20151020,1427.5,1430.0,1424.0,1429.0,1,
20151021,1410.95,1412.95,1404.95,1405.95,1,
20151022,1419.45,1436.95,1417.95,1432.0,1,
20151023,1439.45,1442.95,1434.95,1438.95,1,
20151026,1441.35,1441.85,1433.85,1436.85,1,
20151027,1422.8,1425.8,1417.85,1421.8,1,
20151028,1414.25,1424.8,1395.8000000000002,1404.8000000000002,1,
20151029,1383.75,1394.75,1382.75,1391.75,1,
20151030,1395.6999999999998,1398.6999999999998,1388.75,1390.6999999999998,1,
20151102,1402.1,1416.65,1401.6,1416.65,1,
20151103,1429.1,1448.65,1424.6,1441.65,1,
20151104,1469.65,1470.65,1455.6,1459.6,1,
20151105,1450.6,1460.6,1444.55,1453.6,1,
20151106,1403.5,1422.55,1399.5,1420.55,1,
20151109,1395.9499999999998,1399.4499999999998,1384.4499999999998,1388.4499999999998,1,
20151110,1377.9,1380.4,1368.4,1374.4,1,
20151111,1359.35,1369.4,1359.35,1364.4,1,
20151112,1366.35,1373.35,1356.35,1357.35,1,
20151113,1339.3,1345.3,1330.3,1337.3,1,
20151116,1338.7,1358.25,1338.2,1358.25,1,
20151117,1365.7,1371.7,1359.25,1363.2,1,
20151118,1342.7,1365.2,1342.2,1364.2,1,
20151119,1380.15,1385.15,1377.2,1381.15,1,
20151120,1385.15,1394.15,1382.15,1386.15,1,
20151123,1387.0500000000002,1388.0500000000002,1379.0500000000002,1379.0500000000002,1,
20151124,1364.05,1379.0500000000002,1361.05,1374.0500000000002,1,
20151125,1371.0,1372.0,1365.0,1369.0,1,
20151127,1349.95,1350.95,1344.0,1344.0,1,
20151130,1340.4,1354.85,1337.9,1353.85,1,
20151201,1371.9,1380.85,1369.9,1380.85,1,
20151202,1364.85,1369.8,1358.85,1360.85,1,
20151203,1366.3,1367.8,1350.8,1355.85,1,
20151204,1349.3,1375.8,1346.8,1371.8,1,
20151207,1367.2,1367.7,1356.75,1360.75,1,
20151208,1326.6999999999998,1340.7,1323.6999999999998,1338.7,1,
20151209,1319.65,1331.65,1314.6999999999998,1317.6999999999998,1,
20151210,1318.15,1326.65,1315.6,1317.65,1,
20151211,1288.1,1291.6,1281.6,1282.6,1,
20151214,1294.55,1298.55,1284.5,1298.55,1,
20151215,1309.5,1318.5,1309.5,1314.5,1,
20160316,1356.15,1392.4499999999998,1356.15,1388.35,1,
20160317,1392.35,1405.5,1390.35,1404.45,1,
20160318,1408.95,1417.55,1408.45,1411.5,1,
20160321,1400.8000000000002,1408.35,1399.3000000000002,1407.35,1,
20160322,1391.75,1402.3000000000002,1391.25,1395.25,1,
20160323,1384.6,1385.1,1378.1,1378.1,1,
20160324,1374.05,1379.05,1371.0,1379.05,1,
20160328,1370.35,1374.85,1368.85,1371.85,1,
20160329,1364.3,1383.9,1360.75,1381.9,1,
20160330,1415.1,1417.1,1407.05,1407.05,1,
20160331,1397.9,1401.0,1391.9,1394.9,1,
20160401,1367.9,1388.85,1363.7,1387.85,1,
20160404,1389.75,1389.75,1374.65,1374.65,1,
20160405,1357.4499999999998,1364.5,1347.4,1348.4,1,
20160406,1327.2,1351.4,1326.2,1350.4,1,
20160407,1329.7,1330.2,1317.1,1320.15,1,
20160408,1345.3000000000002,1347.3000000000002,1333.2,1337.25,1,
20160411,1355.25,1361.3,1351.1999999999998,1352.1999999999998,1,
20160412,1351.1999999999998,1361.75,1344.15,1358.25,1,
20160413,1379.85,1382.4,1375.3,1379.35,1,
20160414,1367.2,1370.25,1365.2,1368.2,1,
20160415,1378.25,1379.25,1368.2,1368.2,1,
20160418,1369.6,1379.15,1366.1,1376.15,1,
20160419,1375.6,1384.15,1375.05,1378.1,1,
20160420,1353.4499999999998,1362.0,1349.9,1357.9499999999998,1,
20160421,1358.9499999999998,1359.9499999999998,1346.85,1346.85,1,
20160422,1349.8000000000002,1353.85,1345.8000000000002,1345.8000000000002,1,
20160425,1356.75,1358.75,1344.6999999999998,1346.6999999999998,1,
20160426,1363.3,1363.3,1356.75,1360.75,1,
20160427,1350.1999999999998,1367.8,1349.6999999999998,1363.75,1,
20160428,1335.65,1343.6,1328.5,1328.5,1,
20160429,1315.4499999999998,1317.4,1305.35,1313.4,1,
20160502,1316.8000000000002,1322.35,1309.25,1321.35,1,
20160503,1295.15,1296.15,1288.1,1289.15,1,
20160504,1282.05,1282.1,1271.9499999999998,1272.9499999999998,1,
20160505,1275.9499999999998,1275.9499999999998,1268.9,1270.9499999999998,1,
20160506,1265.9,1274.9499999999998,1264.9,1268.9,1,
20160509,1266.3000000000002,1266.8000000000002,1255.75,1255.75,1,
20160510,1267.25,1273.8000000000002,1266.6999999999998,1271.75,1,
20160511,1264.1999999999998,1268.75,1262.6999999999998,1262.6999999999998,1,
20160512,1263.65,1265.6999999999998,1252.6,1255.65,1,
20160513,1250.1,1253.6,1242.55,1244.55,1,
20160516,1254.5,1261.55,1254.5,1259.55,1,
20160517,1263.0,1265.5,1255.45,1258.45,1,
20160518,1254.95,1272.5500000000002,1254.45,1268.5,1,
20160519,1250.4,1251.4,1244.35,1249.4,1,
20160520,1267.4,1273.4499999999998,1266.4,1272.4499999999998,1,
20160523,1307.5500000000002,1310.5500000000002,1301.5,1301.5,1,
20160524,1300.0,1308.5500000000002,1299.5,1307.5500000000002,1,
20160525,1319.05,1325.55,1319.05,1321.55,1,
20160526,1330.55,1333.6,1325.55,1330.6,1,
20160527,1341.1,1343.65,1334.6,1335.6,1,
20160531,1343.5,1347.5,1339.45,1341.45,1,
20160601,1352.0,1355.5,1350.5,1352.5,1,
20160602,1354.4499999999998,1358.4499999999998,1350.4,1356.4499999999998,1,
20160603,1377.05,1381.6,1371.5,1375.55,1,
20160606,1377.65,1386.7,1377.65,1381.6,1,
20160607,1397.1999999999998,1401.6999999999998,1394.65,1400.6999999999998,1,
20160608,1408.75,1412.75,1403.6999999999998,1407.75,1,
20160609,1390.5500000000002,1397.6,1388.5500000000002,1395.6,1,
